"","animal_id","location","date","jul_day","jul_time","animal_temp","itemp","bur_temp","daylight"
"20908","QB 13-7","QB-3",2014-02-03,764,764.745633613264,42.5746429127539,44.0303495218795,35.1161392165893,1
"20909","QB 13-7","QB-3",2014-02-04,765,765.228989862708,32.1527426218048,20.1642552320636,29.5844912439723,0
"20910","QB 13-7","QB-3",2014-02-04,765,765.242888117284,31.954093515576,19.7738386167407,29.4179190013898,0
"20911","QB 13-7","QB-3",2014-02-04,765,765.249838734568,31.9008494073005,19.5068508265658,29.3352450255078,0
"20912","QB 13-7","QB-3",2014-02-04,765,765.256781481482,20.6814674475957,19.1893771848065,29.2531585232274,0
"20913","QB 13-7","QB-3",2014-02-04,765,765.235977794925,32.2682243034659,19.9894029914668,29.5005714971472,0
"20914","QB 13-7","QB-3",2014-02-04,765,765.270735867446,19.5089332899499,18.5215196644873,29.0881076768328,1
"20915","QB 13-7","QB-3",2014-02-04,765,765.277618981482,20.3795354717738,18.249827730673,29.005744296201,1
"20916","QB 13-7","QB-3",2014-02-04,765,765.284553240741,19.2111719117594,18.0630166977718,28.9215196932305,1
"20917","QB 13-7","QB-3",2014-02-04,765,765.263740530303,19.9138606069096,18.8489927108988,29.1710144640103,0
"20918","QB 13-7","QB-3",2014-02-04,765,765.298449074074,28.5943182066839,18.0847911355802,28.7474542435556,1
"20919","QB 13-7","QB-3",2014-02-04,765,765.305390724777,29.4454347249521,18.2905757817444,28.6590739247277,1
"20920","QB 13-7","QB-3",2014-02-04,765,765.312339958493,30.6591066530996,18.5760625905694,28.571824625983,1
"20921","QB 13-7","QB-3",2014-02-04,765,765.319269636015,30.8518075742429,18.8986871641595,28.4877686827159,1
"20922","QB 13-7","QB-3",2014-02-04,765,765.326229552469,30.8518075742429,19.2193631780997,28.4080440576387,1
"20923","QB 13-7","QB-3",2014-02-04,765,765.333175540123,30.8518075742429,19.4945922352761,28.3349066376583,1
"20924","QB 13-7","QB-3",2014-02-04,765,765.340124121967,30.9697824197522,19.6885846885695,28.2693460915189,1
"20925","QB 13-7","QB-3",2014-02-04,765,765.347066358025,31.0038640417882,19.7856952878107,28.2102456793656,1
"20926","QB 13-7","QB-3",2014-02-04,765,765.353997445722,31.0287698425068,19.7764195308372,28.15579908283,1
"20927","QB 13-7","QB-3",2014-02-04,765,765.360940200617,30.9911926694927,19.6508982854102,28.1040019277285,1
"20928","QB 13-7","QB-3",2014-02-04,765,765.367889128353,30.8518075742429,19.398941441416,28.0530755551468,1
"20929","QB 13-7","QB-3",2014-02-04,765,765.374831976373,30.8518075742429,19.0111525167061,28.0012801131619,1
"20930","QB 13-7","QB-3",2014-02-04,765,765.291503739316,19.8714731621275,17.9997001509381,28.8353770354691,1
"20931","QB 13-7","QB-3",2014-02-04,765,765.388716435185,30.8325374821286,17.8868885054026,27.8912257403566,1
"20932","QB 13-7","QB-3",2014-02-04,765,765.395659722222,30.7587795433461,17.2701465446265,27.8343691317042,1
"20933","QB 13-7","QB-3",2014-02-04,765,765.402605324074,30.6719533811758,16.7059610905652,27.7775561874626,1
"20934","QB 13-7","QB-3",2014-02-04,765,765.409546682099,30.6591066530996,16.2616437504821,27.7217978556667,1
"20935","QB 13-7","QB-3",2014-02-04,765,765.416481481481,30.6591066530996,16.0037224274902,27.6680656393073,1
"20936","QB 13-7","QB-3",2014-02-04,765,765.423438298212,30.5445792904221,15.9786536934179,27.6166471412162,1
"20937","QB 13-7","QB-3",2014-02-04,765,765.43038034802,30.4637364461792,16.1471751038943,27.5663474332451,1
"20938","QB 13-7","QB-3",2014-02-04,765,765.437321759259,30.3580942494124,16.445900671001,27.5150592783199,1
"20939","QB 13-7","QB-3",2014-02-04,765,765.444275622605,30.2656573272414,16.8124830144532,27.4606768865168,1
"20940","QB 13-7","QB-3",2014-02-04,765,765.451216874202,30.1825559418025,17.1824730204406,27.4013935809329,1
"20941","QB 13-7","QB-3",2014-02-04,765,765.458155332056,30.0648289790973,17.4933592458725,27.3351426635412,1
"20942","QB 13-7","QB-3",2014-02-04,765,765.465104964879,30.0156796619563,17.6994870676987,27.2604583597388,1
"20943","QB 13-7","QB-3",2014-02-04,765,765.472042624521,29.861210379513,17.8271502936585,27.1792162364982,1
"20944","QB 13-7","QB-3",2014-02-04,765,765.478988266284,29.8469724076005,17.9234993271763,27.0936101395091,1
"20945","QB 13-7","QB-3",2014-02-04,765,765.48594348659,29.7188306603875,18.0352891767299,27.0060330152801,1
"20946","QB 13-7","QB-3",2014-02-04,765,765.492879549808,29.6547597867811,18.2087138154771,26.9192708002329,1
"20947","QB 13-7","QB-3",2014-02-04,765,765.499824792465,29.582578730978,18.4910628453862,26.8353894995901,1
"20948","QB 13-7","QB-3",2014-02-04,765,765.506767939815,26.7541479674395,18.9152902875548,26.7568195178056,1
"20949","QB 13-7","QB-3",2014-02-04,765,765.513712705761,25.9293060318663,19.4568110078136,26.68524321315,1
"20950","QB 13-7","QB-3",2014-02-04,765,765.520654578189,26.3286385465052,20.0748085364539,26.6222763284004,1
"20951","QB 13-7","QB-3",2014-02-04,765,765.527609953704,28.3526969825093,20.7303525181611,26.5693661677136,1
"20952","QB 13-7","QB-3",2014-02-04,765,765.534538234355,30.6652912907637,21.3791736439174,26.5283591886606,1
"20953","QB 13-7","QB-3",2014-02-04,765,765.54148478836,29.1859100145553,21.9851022299649,26.5005354437218,1
"20954","QB 13-7","QB-3",2014-02-04,765,765.548435846561,28.5938821743259,22.5130711487381,26.4867169083804,1
"20955","QB 13-7","QB-3",2014-02-04,765,765.555380229767,27.1657379280536,22.9582650698175,26.4838525450427,1
"20956","QB 13-7","QB-3",2014-02-04,765,765.562314814815,28.3019995490613,23.3247722624925,26.487832275532,1
"20957","QB 13-7","QB-3",2014-02-04,765,765.569265046296,29.6547597867811,23.6178453532326,26.4945961356226,1
"20958","QB 13-7","QB-3",2014-02-04,765,765.576218470626,30.4626141268207,23.8406727551094,26.5000508769104,1
"20959","QB 13-7","QB-3",2014-02-04,765,765.583164351852,30.683731051494,23.9969886641421,26.5001003934615,1
"20960","QB 13-7","QB-3",2014-02-04,765,765.590111350575,29.929292528741,24.0942570567195,26.4921494224682,1
"20961","QB 13-7","QB-3",2014-02-04,765,765.597056593231,30.271449001353,24.1532380935137,26.4799849792208,1
"20962","QB 13-7","QB-3",2014-02-04,765,765.604001835888,30.6923309498484,24.1984116378309,26.4691037143156,1
"20963","QB 13-7","QB-3",2014-02-04,765,765.610947078544,30.4360415453578,24.2542261172584,26.4650033149749,1
